brand,model,name,year,unique__id,price,number_images,body_type,km,vehicle_engine
Kymco,Super 8 125,2017 Kymco Super 8 125,2017,b3ad3ef5a1e6f90981504c60d5b5a95ab3ddb144215d7b3d82e6b9f2c5c71f11,2500,7,Scooters,11500,124
Kymco,Super 8 125,2018 Kymco Super 8 125,2018,4663ff13f9c000b0e8c5cb393d07da96e94f74f257930f860e105b6f42b31000,3490,8,Scooters,,124
Aprilia,RS4 125 (4T),2012 Aprilia RS4 125 (4T),2012,cdccf2fdece60a3a5e5ded4babdc66de9708b74ef3cb4c5a0adaa82f631f4e3a,4000,4,Super Sport,2269,124
Aprilia,RS4 125 (4T),2012 Aprilia RS4 125 (4T),2012,9f08e0653116efdde78ce21071e4692db9064bec20d04ae995d4faaa668569ad,3200,11,Super Sport,3000,124
Honda,Grom (MSX125),2017 Honda Grom (MSX125),2017,4c3cb5f2be8e94a9cb8ef2511272db16d52819ea3e131fb24ac1731504ca4e92,4500,5,Naked,4506,124
Honda,Grom (MSX125),2017 Honda Grom (MSX125),2017,e84854e3aaafa574805f11ad953df2a00e46fd56f26728d69b67dfb503b986b6,8500,5,Naked,900,124
Honda,Grom (MSX125),2016 Honda Grom (MSX125),2016,b29989021dab4cce669b46849ab10f83b58f42d0f1a06e02a492b6dae22b6ef7,3000,4,Naked,1900,124
Honda,Grom (MSX125),2017 Honda Grom (MSX125),2017,f5b85fa5d224285bc673bbc0b2ce049c89a4faffdbcedc56ea1c3532123ac657,5500,10,Naked,7300,124
YCF,BIGY 125SEL MX,2018 YCF BIGY 125SEL MX,2018,501a2a0145b69b45564d2d0157c87b5071466411bccf60da14fec688523c477d,2499,1,Motocross 4 Stroke,1,124
TGB,Bellavita 125i,2015 TGB Bellavita 125i,2015,e03195e8c842a38db44bf10000e9d43d2091a3dd354bb60ffd4d3ae0cb147d06,3499,10,Scooters,6350,124
Yamaha,Tricity (MW125),2014 Yamaha Tricity (MW125) MY15,2014,fd5b8807678ab6b8b32f70759da2cd6fa76f7d96f44b5af9eedc9473207d5073,3990,5,Scooters,6524,124
SYM,X-Pro 125 Ute Scoot,2016 SYM X-Pro 125 Ute Scoot,2016,c732b124a3ba72555ad172cabac7fe3643af33ea1f8a4713570722794525f63e,2500,4,Scooters,6200,124
Suzuki,GSX-R125 (GSX-R125A),2018 Suzuki GSX-R125 (GSX-R125A),2018,c1caff1929b666a13c2277c111805400b5f968f10af4d637c7380f4e38a0dbfa,3790,21,Super Sport,10,124
Suzuki,GSX-S125 (GSX-S125A),2018 Suzuki GSX-S125 (GSX-S125A),2018,7a1983c32404479bc27629583eed229be04e38610f0ce18d6713bc80ef56ccb8,2990,16,Naked,1500,124
Yamaha,YZ125,2018 Yamaha YZ125 MY19,2018,d596d017d1d7adc0a494f24df82144583d444c6d9d3b5feef945f3575f5ce146,8990,21,Motocross 2 Stroke,,125
Yamaha,YZ125,2017 Yamaha YZ125 MY18,2017,7444342a8737f27eea380df9c33b8e7a4adfa61ef6ef2e45022f65c25b2ea5ce,7950,7,Motocross 2 Stroke,,125
Honda,CBR125R,2012 Honda CBR125R,2012,d91c4e9b3b11283a221ffe9a0581c444e87bce888c665ebf05f7b76bccb521ea,2300,5,Super Sport,12091,125
Honda,CBR125R,2008 Honda CBR125R,2008,abbff81ef726cc538195fd5b63271fa73cf3323639fbf2ee827aabea20d2b7f0,3000,4,Super Sport,19650,125
Honda,CBR125R,2009 Honda CBR125R,2009,c06579e3b277792a75ce19dad3e15db59d2fc4a6d3b4c5b1e62e5498241a03fd,2250,11,Super Sport,7037,125
Honda,CBR125R,2012 Honda CBR125R,2012,12ba4021d56e2402dc6ea185ca3af5f1906cead5d4f11e3dcd4d8c8166e20e4e,3200,1,Super Sport,8995,125
Honda,CBR125R,2008 Honda CBR125R MY09,2008,8c3a5175065d4f08f15695de2c27a666905590d725d2be0c08f1e7c0a06c1a11,2500,14,Super Sport,9874,125
Honda,CBR125R,2008 Honda CBR125R MY09,2008,adf3d8a153d2f5bc68ca79496dbf4b4486ba7c09d95e631e63b14a13691cb9cc,2200,5,Super Sport,42520,125
Honda,CBR125R,2008 Honda CBR125R,2008,a435eba88041e6cd77eef72a1fc3dea89b049d0c9d4c2fa9b5a9624a3803af01,1999,22,Super Sport,31570,125
Honda,CBR125R,2014 Honda CBR125R,2014,a9b8eec7d05d71d61199807aaa34207d5a695e511507d28a3bcdb8c58d2fe9f9,2999,9,Super Sport,4600,125
Honda,CM 125T,1980 Honda CM 125T,1980,a61c0d468c4642dd7908c1b4b565ac4c182c0a4056e37fbf00b9cbb3ad04a5de,3500,5,Cruiser,13644,125
Honda,PCX 125,2011 Honda PCX 125,2011,e9842dd3ba9feb1b136358497b842f8196498a2f4a05d835d51021e78995dc85,3100,10,Scooters,10500,125
Honda,PCX 125,2012 Honda PCX 125,2012,973dae77c5f9fa03f15a10ad7bdeb2bd5ca9997b890bda349feb0fb3bec93c99,3000,2,Scooters,7000,125
Honda,PCX 125,2010 Honda PCX 125,2010,79251ca41dec63394b046bb914aba47c2ced1da9569beb2ffae2986cb34b0695,2300,5,Scooters,25300,125
Honda,PCX 125,2011 Honda PCX 125,2011,c987f1583845d8703b94f22156825ccaa5b8dff5ac2b6f3b62d30be96e838127,2400,14,Scooters,19000,125
Suzuki,DR-Z125L,2005 Suzuki DR-Z125L,2005,2a1c488844790949edf0dc343b2320510cb7cfd339feb7f05db14d30ff4eeca9,2250,10,Fun,1,125
Suzuki,DR-Z125L,2010 Suzuki DR-Z125L,2010,30e1ffdc559f047a610d1f5bcab93d184208b736eacb8ead99e67ce5fb17d177,2100,12,Fun,,125
Yamaha,YZF-R125,2011 Yamaha YZF-R125,2011,2e51eeaf910e643cfbd8387610a4229171424851b18af6d9a3b63dd42a6b2300,3500,11,Super Sport,5720,125
ATOMIK,Reign Bigfoot 125,2012 ATOMIK Reign Bigfoot 125,2012,5a4b6a6b16a095a49cc5bc888b02bdc680518c163f202784efec8f1d3c3aea1f,600,6,Motocross 4 Stroke,,125
Kawasaki,Z125 PRO (BR125J),2017 Kawasaki Z125 PRO (BR125J),2017,99be8c0fbf8520498d613a803e60ffa31a54181bbc03d0db2794c936fc588320,3900,5,Naked,771,125
Honda,Monkey 125 (Z125MAK),2018 Honda Monkey 125 (Z125MAK) MY19,2018,dd6b74609fb689b45bc1d8ff40a78d5b4fce9bac808fb74ab25af2e8cb8b3c2d,5500,7,Naked,418,125
Kawasaki,Z125 PRO KRT Replica,2017 Kawasaki Z125 PRO KRT Replica,2017,55323bb772755d0e80b20faf20d2c6f58c0e78a02141dc4f4f4065917f09ca86,2998,6,Naked,14461,125
Kawasaki,Z125 PRO KRT Replica,2018 Kawasaki Z125 PRO KRT Replica,2018,138a1ca139e97f755c96b86d9c1e65bc7d59fdf27982610f9b0ce1c7a947f616,3999,8,Naked,260,125
Kawasaki,Z125 PRO KRT Replica,2018 Kawasaki Z125 PRO KRT Replica,2018,0070842cc194e403ef2dcb8d2fd27bddd839f5fe1ec34d7dfcacfda6a32769d6,3990,30,Naked,50,125
Kawasaki,Z125 PRO KRT Replica,2017 Kawasaki Z125 PRO KRT Replica MY18,2017,ff1eab83b59af4587c1a8d7e81c49e26e2e728917aa87d123e0a21cfad760729,3500,7,Naked,2620,125
braaap,Street Superlite 125 (SS125),2015 braaap Street Superlite 125 (SS125),2015,0fb830367c49e56ac098024c3f3b1b442cc2238a4750f86bcd1c00346c3de3d9,2650,6,Super Motard,54,125
Kawasaki,KLX140,2018 Kawasaki KLX140,2018,1329bdfe1a6e9e8e7e15ae64c0a2d48c076085520fb13d325f7ccdf0fa51753f,3000,0,Fun,,144
Kawasaki,KLX140,2017 Kawasaki KLX140 MY18,2017,e9da24b80da7fc3a54b63c1052eb824095e35d750392819062599b035a041a79,4699,19,Fun,,144
Kawasaki,KLX150BF (KLX150F),2018 Kawasaki KLX150BF (KLX150F),2018,86d55f98984371748cc9d5d4149b36a89baa0b42cce05cc2669b7fb92f5e27c3,3990,20,Trail,199,144
Kawasaki,KLX150BF (KLX150F),2015 Kawasaki KLX150BF (KLX150F),2015,1c802a85028b92600f756d3723aa51009baca601366f38958ccd9227a7886d4d,3000,5,Trail,11000,144
Kawasaki,KLX150BF (KLX150F),2018 Kawasaki KLX150BF (KLX150F),2018,53b69779f791015f1c0cee4de62f373c06f1479fbcb2a0633a11c25bb5d61c84,4499,23,Trail,100,144
Vespa,150 Super (VBC),1969 Vespa 150 Super (VBC),1969,a7826f464628af864de834cf7db461e259452334e830b2c6113352587e2dfaef,6650,1,Scooters,50,145
Vespa,PX 150,2012 Vespa PX 150,2012,7f7344f0da816a93c9be652b4ea5f542576a6b1a42768b90f258bf3bd65e3ba8,2800,4,Scooters,8756,149
Honda,SH150i,2009 Honda SH150i,2009,53940dbf3988731aede9982f51ddf0568547723ffa86f3c49863d6c80b17618c,3990,13,Scooters,6550,149
Piaggio,Fly 150,2010 Piaggio Fly 150,2010,e45ef273b8114582408238a7ece76fd3898bc975e69c7d51f7b58a8048c2e22c,2490,23,Scooters,6415,149
CFMoto,V-Night,2012 CFMoto V-Night,2012,39c5302b6477d3cb694fe1d39b0fb6cc5d0620e4e2f9b789855107556463bbd2,1790,5,Super Sport,19990,149
Yamaha,YZF-R15,2011 Yamaha YZF-R15,2011,6c975ed212ffaffc0eb480e95ccc740db3c3239d1866fb9d7210ad24a358e8d0,1900,7,Super Sport,12620,149
Yamaha,YZF-R15,2015 Yamaha YZF-R15,2015,229077f26e68a0c2ae0ee016b7478d3230a203ae622379bee772ecb4bbde09d1,2500,7,Super Sport,26706,149
Honda,CRF150RB,2008 Honda CRF150RB,2008,8238427b4a4a31235d4a4441face2a17fe17957a29d24af033793f2e13452d6f,2600,3,Motocross 4 Stroke,,149
PGO,GMAX 150,2006 PGO GMAX 150,2006,a56aa873e911201f9614652457492ec8caf14dd81aceba173883ceb93726fa50,2300,5,Scooters,14900,149
Honda,NSR150-SP,2002 Honda NSR150-SP,2002,286f70914ff002b73555ff5f8de0d7c7c2418e7c3aec6eba75205c6a259b8d6a,5250,11,Super Sport,3066,149
Vespa,150 Sprint,1965 Vespa 150 Sprint,1965,4ad4c436da5b727c1531f83fea2e8a946f58f04c5d7f84a8102ada819eeda4fe,6000,14,Scooters,14922,149
CFMoto,Leader 150,2014 CFMoto Leader 150,2014,273d88aafc2c4b32d904964cb22f849f0995a3bf8e64e602b0fe0341f1e58fb9,1200,8,Naked,19500,149
YCF,BIGY Factory 150E MX,2017 YCF BIGY Factory 150E MX,2017,bcf7925ab0dcda7091f4a9aed892f9a0e2a092734dedb4b3e05a7a7a9cd0a9a0,1950,9,Motocross 4 Stroke,10,149
Vespa,LX 150,2007 Vespa LX 150,2007,f22e01166aef18b853783ef3709e9f4ce98b4bdcf822c9b4a73a61aebe68d68a,2200,3,Scooters,49500,150
Hunter Scooter,ZH 150,2016 Hunter Scooter ZH 150,2016,2a8ec4bd0683e2af9f2bf016a89477cc9cb8797f2f2d1d3b1cf75ba43dc3d225,3000,5,Scooters,,150
Hunter Scooter,ZH 150,2017 Hunter Scooter ZH 150,2017,ef414d3fe6c82c947c806240eca9ed28f4faf9f91aa00dc83fda0b0402cb291c,3000,5,Scooters,2482,150
Hunter Scooter,ZH 150,2017 Hunter Scooter ZH 150,2017,cf98f84a6ca04e1b121db96f9480a2a5d7dff97073ecda86efff177fecea4492,3900,5,Scooters,122,150
Piaggio,Fly 150,2011 Piaggio Fly 150 MY12,2011,0518ba7b584bfbf43aacaff219233632a4ecb0d939a9877ef8662ce491affa3c,2200,2,Scooters,8500,150
Torino,Famosa 150,2014 Torino Famosa 150,2014,80cbff020e5469fb4d3c8e92564351205aa227ce87f0cb89d4271563f0454fbb,2300,9,Scooters,6100,150
Sachs,Express 150,2010 Sachs Express 150,2010,47e661279bd300afe8af85c0e163cda23b216803aa79e60a8bc24332a5737c06,1200,5,Naked,8625,150
Piaggio,Liberty 150,2003 Piaggio Liberty 150,2003,27a7309956357a7379453159ab17c83806de95116968e52da90e5f6264d1cf38,1400,7,Scooters,37568,150
Adly,Interceptor 150S,2016 Adly Interceptor 150S,2016,9d8036804d5cfd324bc3a1a8c53536f4c5c240ddf8db6bfdf692c6ab5069fd9b,1800,5,Fun,,150
TGB,303RS150,2006 TGB 303RS150,2006,20c9d347603dde0d23e982f93505caa58bd146e65b16ebfaff8daf85abfbf698,1500,6,Scooters,14300,151
Yamaha,Tricity 155 ABS (MW150A),2018 Yamaha Tricity 155 ABS (MW150A) MY16,2018,2085b9e607e2fe3aa41f9465ba57895642bce8b5b997269002fd5a267bd4b1b1,4999,17,Scooters,1396,155
Yamaha,Tricity 155 ABS (MW150A),2018 Yamaha Tricity 155 ABS (MW150A) MY16,2018,88197cc5271d7a24e9327cae970293acbcca173e79412cdad16e6b2105c63ea8,4990,7,Scooters,300,155
Kymco,Agility 16+ 200i,2018 Kymco Agility 16+ 200i,2018,6f95b36c8e9670f8a3d3d99af400f00ee8258e29dc827bfd1212b5eb7c20c48f,3900,10,Scooters,854,163
Polaris,RZR 170,2017 Polaris RZR 170,2017,8e13f5860438ee59eb97c8bf07731c19a409ea4f5d36a214739c86a95c24e797,4200,11,Sport,,169
Yamaha,DT175,2002 Yamaha DT175,2002,3dce7c589cf4b0bd33ccc544c8c8628073e7459a32d70e10b49c897a7ab18b93,2500,6,Trail,12915,171
Yamaha,DT175,2004 Yamaha DT175,2004,c1000a36442a82bd805325b16a6fdce77d06b2cf4d5db094855fe4916b840c78,2750,10,Trail,2683,171
Yamaha,DT175,1984 Yamaha DT175,1984,ac6a2dd4a0b6f168c34d0011c455d79016cba3cbd618dee14092d0e12459b8aa,3000,5,Trail,,171
Honda,XL175,1973 Honda XL175,1973,4e6d7fc366a19889302afc5ced573842915f630adf8f938822d657586c3be574,4500,11,Adventure Touring,3609,173
Lambretta,TV175,1963 Lambretta TV175,1963,d1aa16c1a3c21265cfcd7b57eb0f2bc3e0d86c897d0bca8f92aa41ff7a872cd9,15000,15,Scooters,90,175
Italjet,Dragster 180,2000 Italjet Dragster 180,2000,5b93fdf46421bfca0d7d175320dd2e5aaf3f913d3125101dd2d66b31debef96b,6800,5,Scooters,21262,176
Aprilia,Scarabeo 200 ie,2015 Aprilia Scarabeo 200 ie,2015,4a1f00e38eabb5b87cebdc707323cf05083609cc556d3e1f1449f63e567b10ac,3800,10,Scooters,17000,181
Aprilia,Scarabeo 200 ie,2014 Aprilia Scarabeo 200 ie,2014,718b3bb569b223d4fb554bc5dda12b5ac3f47fc1334a315546e035c20dbfe5a9,3000,9,Scooters,17133,181
Honda,AG-XR,2017 Honda AG-XR,2017,130472f085768e4b95ca91b5281707b268cdfa88eedda9b9870ae43f78ac67ba,3900,5,Farm,110,184
KTM,200 EXC,2012 KTM 200 EXC,2012,6f88584f5e0b31b1aadacb3790277107e9fae47c0d555d068b4ab6e0bcdeb5f0,6300,14,Enduro 2 Stroke,,193
Honda,TLR200,1985 Honda TLR200,1985,a9643beb10ffce9afe0e8342f4f7cccafd0b1af0472da4c6c99726d12d1602f5,3000,27,Trials,,194
Yamaha,TW200E,2007 Yamaha TW200E,2007,4ad9cba66f0151a2b091c60e50b7a5184b726cb51b27c5c64ca357bdfd75ce4f,4600,12,Trail,6772,196
Suzuki,DR200S,2017 Suzuki DR200S,2017,9968ad8f31c7eec7b88faf2330db254f771e53d1d0f7054af921651c47eff9c2,4400,3,Trail,372,199
Honda,XR200R,1984 Honda XR200R,1984,cb43849f02f995b34cf6cb5b4929a4a81cfa43d6b3926b1a8cde8ecebb8264b0,3800,4,Enduro 4 Stroke,,199
KTM,200 Duke,2016 KTM 200 Duke,2016,7883c53197487fd2d15ba627b8d89b06357185df51c27c4fdb2bdeea9539f63f,3700,9,Naked,7600,199
KTM,200 Duke,2012 KTM 200 Duke,2012,8070304845cf9d745f3d1086e5f01e58663ba59cfb5cd6696e75b2d83b3c1415,2850,6,Naked,27315,199
Vespa,P200E,1981 Vespa P200E,1981,493051b1f46cbd4fca193e5735728451fa307ce2fcd021d0557e5f741521dc96,6800,3,Scooters,45000,200
Suzuki,Burgman 200 (UH200),2016 Suzuki Burgman 200 (UH200),2016,000a09cc25cbc30c67d51f0422102a2c9e4356951384a29dd131e00eb307b194,4900,5,Scooters,902,200
Honda,CRF230F,2009 Honda CRF230F,2009,770759cfd5930a36637db9eeddb7fb25f069e0a7531f32d5c0a16b008b24dab4,2400,5,Trail,5000,223
Honda,CRF230F,2010 Honda CRF230F,2010,be8aa37be7184b11bc7c376b39975cb29074d7879ca311146c28a2439b6ce6f4,3888,20,Trail,,223
Honda,CRF230L,2008 Honda CRF230L,2008,eefc8a6548b4c0e16a1653f74daefe7f065383ef60b1ff1dee126fcf2d5519d2,4250,13,Trail,1180,223
Honda,CRF230L,2012 Honda CRF230L,2012,0ac85d3e759331bd03ded91cdb8cc31d7bb84c1f3b9ef0de04e551c961754ef7,4777,23,Trail,9020,223
Yamaha,Scorpio,2007 Yamaha Scorpio,2007,c8b588804d2ddf5a5c5a9d1975d8e7a2105e7453237ce068581a59ce413964d3,9990,30,Naked,7612,223
Yamaha,TT-R230,2011 Yamaha TT-R230,2011,4c5ef3dd43ab565fbbc8c683195dc14b3e34a6b5a0520db3964d07ca0bff6cf0,2950,6,Trail,,223
Yamaha,TT-R230,2011 Yamaha TT-R230,2011,cfc4d7099f066c8ef09f2e7fd514266acbc36cc6b128f72278ca8752614c5fe3,2500,5,Trail,1,223
Yamaha,TT-R230,2013 Yamaha TT-R230,2013,fb23d2adecc6f55512594040c98f633ddac81d4b87f8991c8abd9c7856fec4f8,3000,5,Trail,500,223
Yamaha,TT-R230,2007 Yamaha TT-R230,2007,aa3b5db4ed10909b7bab67ec62e9365d91eb9bb795a56195aafcb20b55868d48,2950,1,Trail,3000,223
Yamaha,TTR230A,2011 Yamaha TTR230A,2011,c95bb1205249b21325b78decf3a3fb6729b059b6ef1bd21010418c3c8ea37eb8,4499,12,Trail,,223
Skyteam,V-Retro 250,2011 Skyteam V-Retro 250,2011,ef4851e6cb793b5fbdcc9f778cc5fe6321364b2b6a539983774b76e6b602f2dd,2500,9,Naked,8617,223
Honda,TRX250TM,2013 Honda TRX250TM,2013,eb5e7a6af39916441a232b270a4b9a829bfee4062d85da019927fe678c2454ba,4700,7,Agriculture,1857,229
Cleveland CycleWerks,Heist Standard,2014 Cleveland CycleWerks Heist Standard,2014,a8f38386eb6a157cbb1e8c4baad5efeeb265bb7b232eca0d24b68645fcc22fe5,3500,7,Cruiser,5000,229
Cleveland CycleWerks,Heist Standard,2014 Cleveland CycleWerks Heist Standard,2014,1b24ad9117ed2c12f0c77039668c7eebbe115e266bcb54d3c2ffa16367c3d2b4,2700,10,Cruiser,1183,229
Honda,CB250,2005 Honda CB250,2005,702e491fd2eebf01b72e8ca6ecffd5288de62b9ce5c8944b4d14d15a96a5d5c4,2800,7,Naked,27218,234
Honda,CB250,1999 Honda CB250,1999,e770a3bd04ecb292d4838079ccffa97f68f3849ea474081f8f8502c71fc520ad,6200,6,Naked,56000,234
Honda,CB250,1992 Honda CB250,1992,22f77ce991319a89a5f04ab0ae9d2589eb5db42d0a24b99325dfc476f423b948,1000,7,Naked,38975,234
Honda,CB250,1973 Honda CB250,1973,2029ec50a2f4cbf193323b2123524a1fe9f4217cb5e9c568139ec24205ead054,2500,2,Naked,52832,234
Laro,Laro 250,2009 Laro Laro 250 MY10,2009,eceac462a9c18abde4faa4eeedba6d9b046f0fc8f1e597411103c4199f92b8d1,2000,4,Cruiser,3162,234
Yamaha,SR250,2003 Yamaha SR250,2003,eb69bfb5eafbb7ff0a5739ab396ca3b3efc3d7f92c7ccc56fbddbd01ed721fa2,5250,8,Naked,10500,239
Arqin,V3 250,2007 Arqin V3 250,2007,cc3ed396d66c62e41850345b6326bf79afc7ac14f8c0c495595c4278912ecbee,2500,11,Scooters,1676,244
Piaggio,X7 250,2008 Piaggio X7 250 MY09,2008,0ce74da6dd8678357cc95e14cb8bbddbcc16a313b8d0bb826db0580dfd2377f5,3400,5,Scooters,22166,244
Derbi,GP1 250,2010 Derbi GP1 250,2010,8b9b7d4a559e36a6d1e6ea71e2be04fcf4b6276be31421028435e7a2112a7d4c,6650,11,Scooters,11500,244
Derbi,GP1 250,2009 Derbi GP1 250,2009,1fa199af535c536a83b0ac87748c2c56f9546055523ffe93418f1ffc3a4367fa,4800,8,Scooters,14840,244
Derbi,GP1 250,2009 Derbi GP1 250,2009,32a4336a619d16256bc691558ecac3d04ea8569a6988622dc75b93b781f45782,5750,9,Scooters,3865,244
Vespa,GTS 250ie,2006 Vespa GTS 250ie,2006,803e9221c4281224b4a5ec201f2d018be47890208804af770665cb286354644d,6200,4,Scooters,574,244
Vespa,GTS 250ie,2014 Vespa GTS 250ie,2014,25d8140062875502c81b6f225a24ddecb53f6e03344ac0b1aa43515a9e0ddc75,7200,6,Scooters,6700,244
Vespa,GTS 250ie,2005 Vespa GTS 250ie,2005,fad43204e95b8c00c030fd0367776f2bb5df9bf42bf625c69a1ab87b20cf756b,4500,11,Scooters,4316,244
Suzuki,TS250,1976 Suzuki TS250,1976,94ccece2367f2b31b8b93c9d5dc6f2625a03680c291f7ef761e157b3847a76c5,500,5,Trail,20724,246
Daelim,VJF250,2011 Daelim VJF250 MY12,2011,9fe93ad770b22973a14dc65e0f0d7bc8e6385fb5bbd819f3b331d60a1f60d4ab,1200,8,Super Sport,6300,246
Kawasaki,KLX250B,1982 Kawasaki KLX250B,1982,0d4286bda2b9ff3d14548ae8363079afcbbb05874e30382a0e047c3ff755d606,6200,14,Trail,,246
Yamaha,RZ250,1989 Yamaha RZ250,1989,876e7c43cc10988bba054ca02f12e77ca80765e801f965c786c756c527207eff,5500,12,Naked,54000,247
Honda,CR250R,2005 Honda CR250R,2005,7583088ec579ab00610278aa916c8083b5b3728cbbaddc92f700d8e964e30d9b,4500,4,Motocross 2 Stroke,1,247
Montesa,Cota 247,1973 Montesa Cota 247,1973,3e3a05eef6ee774629036d1540f52b168bf8689d30dfc010bacd1e677db5b534,6000,13,Trials,1,247
Suzuki,X6 Hustler / T20 Super Six,1966 Suzuki X6 Hustler / T20 Super Six,1966,c36ad4ae8455ecd00dcda05b2a07ed3d1c47880cfe38f4b2a140d4994cc2ed91,4000,9,Naked,1,247
Honda,VTR250,2006 Honda VTR250,2006,7e0a4d2f54c8b4ef143ee38479b816047938901a5577affe349c6a4a1a4afcaf,2900,9,Naked,39400,248
Honda,VTR250,2001 Honda VTR250,2001,5dd147bd0b657e31a19f8c41717ac2e8f5b4057eedb0932a9508f509ee3f92f2,3000,9,Naked,560000,248
Honda,VTR250,2001 Honda VTR250,2001,70dcc3a3a4f1f169c987e359d04f4961f15fc06962acee34a9bf9abbce87b17d,2200,9,Naked,49451,248
Honda,VTR250,2003 Honda VTR250,2003,2bbb7013c294b3450a5beb1e968aa53a20a6d7339aeeb90a146c195f1136a2a7,2800,4,Naked,32000,248
Honda,VTR250,2007 Honda VTR250,2007,9466826919c209bc1c79dd571d315ec5c0fb4c3483f37234db111d4464bc31f4,2200,8,Naked,33850,248
Honda,VTR250,2001 Honda VTR250,2001,b9eb26c83d14a45d360e83a4228b8db401718db93cda40df1a17e385e9b5251e,3750,8,Naked,41000,248
Honda,VTR250,2005 Honda VTR250,2005,08403c4e39dad9639b5cf7f2b69aac5c49c87e99b48f35ac6ae0f4236e74b142,2990,13,Naked,40382,248
Honda,VTR250,2000 Honda VTR250,2000,b34a5ac93816e4e6d5a61a52544217ad6768126b14fddbe22152f15e34d0d6af,2700,8,Naked,26800,248
Honda,VTR250,2006 Honda VTR250,2006,aaac0589aaf35fa65fca3ff08d2a392f7851d78066c1e13974dc469b34a3bde1,3500,10,Naked,46000,248
Honda,VTR250,2004 Honda VTR250,2004,92c65715635ca28f751cc61e91c93905c7cbcfa1e582d62c6c8df175d47b91a3,3000,8,Naked,40850,248
Honda,VTR250,2006 Honda VTR250,2006,22b64b3320da05789d802f17832bed3047b747e819d6fe675a62e202014065d4,2000,3,Naked,171443,248
Honda,VTR250,2001 Honda VTR250,2001,2e849ce22554129b82b5916dec8ae4f2ef6ffe4727ed55f6e83c1ad11973c000,2500,4,Naked,42733,248
Honda,VTR250,2007 Honda VTR250,2007,97fb1aaa06eff803d34ed1efa21b8901cafaf561048f8ebcb78f841cb9524f40,2900,14,Naked,41040,248
Honda,VTR250,2007 Honda VTR250,2007,c66b6ccbb45bb06634eca0b3fe13e184e394a3c576ddf21d46d89877b7b70d89,2500,9,Naked,33701,248
Honda,VTR250,2006 Honda VTR250,2006,92756e1899503c488beb94e364c099a3faec47f8436350f8c5da7a06faec1515,3500,7,Naked,28476,248
KTM,250 EXC-F,2018 KTM 250 EXC-F MY19,2018,1d59228514ff2c4837f946309801c8884c087be02bf19331e18c1980d714a306,13500,15,Enduro 4 Stroke,,248
KTM,250 EXC-F,2016 KTM 250 EXC-F,2016,614a6adc251a39550c3a53a7d3e15f68433ec7480a72fd18463ec69a08d7f22a,9000,5,Enduro 4 Stroke,,248
Honda,VT250 Spada,1988 Honda VT250 Spada,1988,1c6840ef8eb7205de28d27b47dbf77d9e53be880d6171718b2850b802c3fb078,2499,10,Naked,45879,248
Honda,VT250 Spada,1988 Honda VT250 Spada,1988,c131fc480eef5cd3dfba2acc9e729d5ec56cfd16c56ef1ad99fcc2835c8acb66,1995,4,Naked,60000,248
Honda,VT250 Spada,1989 Honda VT250 Spada,1989,74b70312e52fa28bbc7c01d4ef513b9503ec91d9f1051052bd43bb98e0727057,2400,4,Naked,36700,248
Suzuki,VL250 Intruder,2000 Suzuki VL250 Intruder,2000,3d17bf6126b4d1d898ecd1460309be2645c4f7ba5815210b7e57d0fcd0997db8,2800,3,Cruiser,33000,248
Kawasaki,ZZ-R250 (EX250),2006 Kawasaki ZZ-R250 (EX250),2006,0a9970f620957ab36a89bb1927a5a59aaa5d5d509c9419631a0ce67f1d53c388,2000,7,Sport Touring,38683,248
Kawasaki,ZZ-R250 (EX250),2001 Kawasaki ZZ-R250 (EX250),2001,62f7475657609cf7901d2bb7dbcc7d456e521a089cc07cfafe1f3822d8d7ea21,2500,9,Sport Touring,53202,248
Suzuki,Across (GSX250F),1995 Suzuki Across (GSX250F),1995,8e15752aebf95e7006049125bb5a502e55af367344cc2a0931a821fc36ff9de2,2999,5,Sport Touring,39000,248
Suzuki,Across (GSX250F),1990 Suzuki Across (GSX250F),1990,7c957efad62456bd535160fcc2bc3ccfb4a98a3a692b3222c5e32b8e080764cd,2500,5,Sport Touring,65811,248
Suzuki,Across (GSX250F),1998 Suzuki Across (GSX250F),1998,8cd3b255b867d26e541e4fd68981df88e357d3fe4692fd95c32935ad30745ea8,2300,18,Sport Touring,33295,248
Kawasaki,GPX250R (EX250F),2007 Kawasaki GPX250R (EX250F),2007,66a677d568c48b17d712a05a6f8aeb8029bee402f9b15cc4db0ce588004b72da,3000,4,Sport Touring,9306,248
Kawasaki,GPX250R (EX250F),2007 Kawasaki GPX250R (EX250F),2007,383a7bc5a871fa4ebafd76f00a64b55684d852d8f6f0fb892fb975de778e5b26,1200,8,Sport Touring,23214,248
Kawasaki,GPX250R (EX250F),2007 Kawasaki GPX250R (EX250F),2007,775f48a11448c5f2e35ec57dd336d2fb084620b6082fa92e8966127eeb346551,2500,5,Sport Touring,39505,248
Yamaha,Virago 250 (XV250),1993 Yamaha Virago 250 (XV250),1993,ff13fdd95c7c2cdaea88e7bc9d89f99b09d1799c46f9659a96f7fcc67fd9ef8a,1400,5,Cruiser,30000,248
Yamaha,Virago 250 (XV250),1994 Yamaha Virago 250 (XV250),1994,e751ac42cc486d99cfcca934988c81d2122425d1688468740b1ddf7c46427777,1800,6,Cruiser,70000,248
